Title;URL handle;Description;Vendor;Product category;Type;Tags;Published on online store;Status;SKU;Barcode;Option1 name;Option1 value;Option2 name;Option2 value;Option3 name;Option3 value;Price;Compare-at price;Cost per item;Charge tax;Tax code;Unit price total measure;Unit price total measure unit;Unit price base measure;Unit price base measure unit;Inventory tracker;Inventory quantity;Continue selling when out of stock;Weight value (grams);Weight unit for display;Requires shipping;Fulfillment service;Product image URL;Image position;Image alt text;Variant image URL;Gift card;SEO title;SEO description;Google Shopping / Google product category;Google Shopping / Gender;Google Shopping / Age group;Google Shopping / MPN;Google Shopping / AdWords Grouping;Google Shopping / AdWords labels;Google Shopping / Condition;Google Shopping / Custom product;Google Shopping / Custom label 0;Google Shopping / Custom label 1;Google Shopping / Custom label 2;Google Shopping / Custom label 3;Google Shopping / Custom label 4;HS Code
Gelenksatz für Antriebswelle, innen, 94mm, Golf &Co, OE Ref. 171498103;gelenksatz-f-r-antriebswelle-innen-94mm-golf-co-oe-ref-171498103;Inneres Antriebswellengelenk inkl. Manschette und Montageteilen für Getriebe ab 1,5 Liter. Bei den kleinen Motoren, bis 1,3L ist das Gelenk etwas zu groß im Außendurchmesser, hier wird OE-Ref. 171498350X benötigt. Bei Leistungsstarken Motoren ab 90PS aufwärts ist das Gelenk mit 100mm verbaut;SKF;;;;TRUE;active;103190;4019064002581;;;;;;;57.89;0.0;28.0;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c7/b4/70/171498103.png;1;;;FALSE;Gelenksatz für Antriebswelle, innen, 94mm, Golf &Co, OE Ref. 171498103;Inneres Antriebswellengelenk inkl. Manschette und Montageteilen für Getriebe ab 1,5 Liter. Bei den kleinen Motoren, bis 1,3L ist das Gelenk etwas zu groß im Außendurchmesser, hier wird OE-Ref. 171498350X benötigt. Bei Leistungsstarken Motoren ab 90PS aufwärts ist das Gelenk mit 100mm verbaut;;;;7316572879603;;;new;FALSE;;;;;;87089997
Verbindungsrohr, zw. Luftfilter und Turbolader MKB JX T3 OE Ref. 068129630D;verbindungsrohr-zw-luftfilter-und-turbolader-mkb-jx-t3-oe-ref-068129630d;;JP Classic Line;;;;TRUE;active;103201;5714267817060;;;;;;;42.95;0.0;22.39;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/e2/53/46/103201_01_068129630D.jpg;1;;;FALSE;Verbindungsrohr, zw. Luftfilter und Turbolader MKB JX T3 OE Ref. 06...;;;;;1116008500;;;new;FALSE;;;;;;39174000
Kühlwasserschlauch von Wasserpumpe zu Ölkühler und Kühler, T3 Diesel, OE Ref. 068121073G;k-hlwasserschlauch-von-wasserpumpe-zu-lk-hler-und-k-hler-t3-diesel-oe-ref-068121073g;;JP Classic Line;;;;TRUE;active;103204;5710412509149;;;;;;;27.59;0.0;9.29;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/18/b7/52/103204_068121073G.jpg;1;;;FALSE;Kühlwasserschlauch von Wasserpumpe zu Ölkühler und Kühler, T3 Diese...;;;;;1114314000;;;new;FALSE;;;;;;40093100
Gaszug, T3, MKB DG, OE Ref. 251721555R;gaszug-t3-mkb-dg-oe-ref-251721555r;;JP Classic Line;;;;TRUE;active;103220;251721555R;;;;;;;18.95;0.0;8.65;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/29/64/2a/103220_01_251721555R.jpg;1;;;FALSE;Gaszug, T3, MKB DG, OE Ref. 251721555R;;;;;251721555R;;;new;FALSE;;;;;;87089997
Relais Kraftstoffpumpe, Golf 1 & Co, EG Motor, OE. Ref. 321906059C;relais-kraftstoffpumpe-golf-1-co-eg-motor-oe-ref-321906059c;;Repro;;;;TRUE;active;103224;4026736058869;;;;;;;56.95;0.0;30.0;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/ef/a4/09/103224_01_321906059C.jpg;1;;;FALSE;Relais Kraftstoffpumpe, Golf 1 & Co, EG Motor, OE. Ref. 321906059C;;;;;75614032;;;new;FALSE;;;;;;87089997
Schwungscheibe für Kurbelwelle, T3 1,6L Diesel und Turbodiesel, OE Ref. 068105269A;schwungscheibe-f-r-kurbelwelle-t3-1-6l-diesel-und-turbodiesel-oe-ref-068105269a;;JP Classic Line;;;;TRUE;active;103227;5710412250508;;;;;;;132.95;0.0;77.72;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b1/e9/71/103227_01_068105269A.jpg;1;;;FALSE;Schwungscheibe für Kurbelwelle, T3 1,6L Diesel und Turbodiesel, OE ...;;;;;1110452600;;;new;FALSE;;;;;;84835080
Schwungrad für Kurbelwelle, T3 1,9-2,1L Benziner ab Bj. 08/82, OE Ref. 025105271;schwungrad-f-r-kurbelwelle-t3-1-9-2-1l-benziner-ab-bj-08-82-oe-ref-025105271;;JP Classic Line;;;;TRUE;active;103228;5714267811990;;;;;;;139.95;0.0;83.16;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/69/82/c0/103228_01_025105271.jpg;1;;;FALSE;Schwungrad für Kurbelwelle, T3 1,9-2,1L Benziner ab Bj. 08/82, OE R...;;;;;1110453500;;;new;FALSE;;;;;;84835080
Ölentlüfter, Entlüftung Kurbelgehäuse, T3 1,9-2,1L Benziner ab Bj. 08/82 OE Ref. 025115451;lentl-fter-entl-ftung-kurbelgeh-use-t3-1-9-2-1l-benziner-ab-bj-08-82-oe-ref-025115451;;JP Classic Line;;;;TRUE;active;103229;5710412499273;;;;;;;74.69;0.0;43.79;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/02/5b/8b/103229_01_025115451.jpg;1;;;FALSE;Ölentlüfter, Entlüftung Kurbelgehäuse, T3 1,9-2,1L Benziner ab Bj. ...;;;;;1114000300;;;new;FALSE;;;;;;84099100
Buchse, Lager für Hebel vom Kaltstartbeschleuniger Golf &Co T3 Diesel OE Ref. 068130337;buchse-lager-f-r-hebel-vom-kaltstartbeschleuniger-golf-co-t3-diesel-oe-ref-068130337;;Volkswagen Original Teile;;;;TRUE;active;103235;;;;;;;;4.69;0.0;2.61;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/f6/79/e7/103234_01_068130337.jpg;1;;;FALSE;Buchse, Lager für Hebel vom Kaltstartbeschleuniger Golf &Co T3 Dies...;;;;;68130337;;;new;FALSE;;;;;;87089997
Schlüsselanhänger mit Schriftzug Scirocco als Gravur;schl-sselanh-nger-mit-schriftzug-scirocco-als-gravur;Hochwertiger Metallschlüsselanhänger mit der Gravur SCIROCCO. Passend für alle drei Volkswagen Scirocco Generationen. Material: Metall / PU-Leder Abmessung: 10 cm Farbe: silber / schwarz;Volkswagen Original Teile;;;;TRUE;active;102875;;;;;;;;8.39;0.0;5.64;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/4c/db/ec/102875_01_000087010HYPN_1TluIdcBQ8nHt1.jpg;1;;;FALSE;Schlüsselanhänger mit Schriftzug Scirocco als Gravur;Hochwertiger Metallschlüsselanhänger mit der Gravur SCIROCCO. Passend für alle drei Volkswagen Scirocco Generationen. Material: Metall / PU-Leder Abmessung: 10 cm Farbe: silber / schwarz;;;;00-000087010H YPN;;;new;FALSE;;;;;;87089997
Schlüsselbrett VW Golf 2, 2-Türer aus Edelstahl;schl-sselbrett-vw-golf-2-2-t-rer-aus-edelstahl;;Handelsware;;;;TRUE;active;102930;;;;;;;;36.79;0.0;26.0;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/4c/24/60/102930_01_Schluesselboard_golf2_1DIDUwp6mDJyhH.jpg;1;;;FALSE;Schlüsselbrett VW Golf 2, 2-Türer aus Edelstahl;;;;;Golf 2-3-50;;;new;FALSE;;;;;;87089997
Auto-Entfeuchter 2x 600g Beutel Airdry-Duo für die Winterzeit;auto-entfeuchter-2x-600g-beutel-airdry-duo-f-r-die-winterzeit;Das Granulat zieht wie ein Magnet die Feuchtigkeit aus der Luft und bindet sie im Inneren des Beutels. Die Scheiben werden wieder frei oder beschlagen gar nicht erst. Außerdem werden Rost, Schimmel und Stockflecken sowie Schäden an der Elektrik sowie Modergeruch verhindert. Ideal für „Laternenparker“ oder für Saisonautos (Überwinterung) etc. Durch das Trocknen auf einer Heizung regeneriert sich das Granulat beliebig häufig.;Handelsware;;;;FALSE;draft;102873;4037433642305;;;;;;;18.69;0.0;10.39;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c1/ae/aa/102873_01_Luftentfeuchter_1jCQx7L4EEZ0CA.jpg;1;;;FALSE;Auto-Entfeuchter 2x 600g Beutel Airdry-Duo für die Winterzeit;Das Granulat zieht wie ein Magnet die Feuchtigkeit aus der Luft und bindet sie im Inneren des Beutels. Die Scheiben werden wieder frei oder beschlagen gar nicht erst. Außerdem werden Rost, Schimmel und Stockflecken sowie Schäden an der Elektrik sowie Modergeruch verhindert. Ideal für „Laternenparker“ oder für Saison...;;;;238 0195;;;new;FALSE;;;;;;87089997
Vakuumpumpe/Bremsenentlüfter max. 0,7 bar;vakuumpumpe-bremsenentl-fter-max-0-7-bar;- zur Überprüfung von Bauteilen im Unterdrucksystem wie z.B. MAP-Sensoren, Ventile, Schläuche, etc. - auch geeignet zum Entlüften von Brems- und Kupplungssystemen - inkl. Verbindungsschläuche, Entlüftungsbehälter, Schlauchverbinder / Adapter - Unterdruck max. 0,7 bar;BGS;;;;TRUE;active;102941;4026947089997;;;;;;;31.95;0.0;17.99;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/53/11/1c/102941_01_Vakuumpumpe_BremsenentluefterlMY3QSGlXEZzu.jpg;1;;;FALSE;Vakuumpumpe/Bremsenentlüfter max. 0,7 bar;- zur Überprüfung von Bauteilen im Unterdrucksystem wie z.B. MAP-Sensoren, Ventile, Schläuche, etc. - auch geeignet zum Entlüften von Brems- und Kupplungssystemen - inkl. Verbindungsschläuche, E...;;;;8999;;;new;FALSE;;;;;;87089997
Bremskolben-Rückstell-Werkzeug, universal, 0-66 mm;bremskolben-r-ckstell-werkzeug-universal-0-66-mm;"- geeignet für Bremssättel ohne Nachstellvorrichtung, wie bei Vorderachs- und Hinterachsbremsanlagen, bei denen die Handbremse nicht auf den Bremssattel wirkt - Öffnung: 0-66 mm - Antrieb Innenvierkant 12,5 mm (1/2"") und Außensechskant SW 21";Handelsware;;;;TRUE;active;102944;;;;;;;;17.95;0.0;6.19;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/bf/e2/fd/102944_01_Bremskolben_Rueckstell_Werkzeug_1.jpg;1;;;FALSE;Bremskolben-Rückstell-Werkzeug, universal, 0-66 mm;- geeignet für Bremssättel ohne Nachstellvorrichtung, wie bei Vorderachs- und Hinterachsbremsanlagen, bei denen die Handbremse nicht auf den Bremssattel wirkt - Öffnung: 0-66 mm - Antrieb Innenv...;;;;4048769029500;;;new;FALSE;;;;;;87089997
Auto-Luftentfeuchter, Pingi LV-A300 mit Feuchtigkeits-Indikator, 300g;auto-luftentfeuchter-pingi-lv-a300-mit-feuchtigkeits-indikator-300g;Der umweltfreundliche Pingi Auto Luftentfeuchter LV-A300 schützt die Autoscheiben besonders im Winter vor dem Beschlagen.;Handelsware;;;;TRUE;active;102946;8718481172964;;;;;;;14.95;0.0;7.9;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/2d/3d/03/102946_01_Luftentfeuchter_pingi_1qtuxEyoBorjOO.jpg;1;;;FALSE;Auto-Luftentfeuchter, Pingi LV-A300 mit Feuchtigkeits-Indikator, 300g;Der umweltfreundliche Pingi Auto Luftentfeuchter LV-A300 schützt Ihre Autoscheiben besonders im Winter vor dem Beschlagen. Dabei ist er sicher im Gebrauch und zeichnet sich durch ein attraktives D...;;;;238 0171;;;new;FALSE;;;;;;87089997
Schlüsselbrett VW Golf 1 Cabrio aus Edelstahl;schl-sselbrett-vw-golf-1-cabrio-aus-edelstahl;;OldtimerWerk;;;;TRUE;active;102951;;;;;;;;36.79;0.0;16.8;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/7e/d5/93/102951_01_Schluesselboard_cabrio_1TEygYRo2UASMC.jpg;1;;;FALSE;Schlüsselbrett VW Golf 1 Cabrio aus Edelstahl;;;;;Golf 1 Cab-50;;;new;FALSE;;;;;;87089997
Bremssattelbürste aus Stahldraht, 220 mm lang;bremssattelb-rste-aus-stahldraht-220-mm-lang;- für die Reinigung von Bremssätteln - schmales Design ermöglicht Arbeiten in Bereichen mit geringen Platz - Stahldraht, gerade - Kunststoffgriff mit Aufhängeloch;BGS;;;;TRUE;active;103002;4026947017983;;;;;;;7.29;0.0;2.61;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/5c/42/81/103002_01_Stahlbuerste8U0s6kr4dKl8T.jpg;1;;;FALSE;Bremssattelbürste aus Stahldraht, 220 mm lang;- für die Reinigung von Bremssätteln - schmales Design ermöglicht Arbeiten in Bereichen mit geringen Platz - Stahldraht, gerade - Kunststoffgriff mit Aufhängeloch;;;;1798;;;new;FALSE;;;;;;87089997
Buchse, Lager für Zug vom Kaltstartbeschleuniger Golf &Co T3 Diesel OE Ref. 171711512;buchse-lager-f-r-zug-vom-kaltstartbeschleuniger-golf-co-t3-diesel-oe-ref-171711512;;Volkswagen Original Teile;;;;TRUE;active;103236;;;;;;;;11.39;0.0;6.08;TRUE;;;;;;shopify;3;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/44/a0/46/103235_01_171711512.jpg;1;;;FALSE;Buchse, Lager für Zug vom Kaltstartbeschleuniger Golf &Co T3 Diesel...;;;;;171711512;;;new;FALSE;;;;;;87089997
Kegelmutter zur Aufnahme der Einspritzpumpe, Golf &Co T3 Diesel, OE Ref. 068130197;kegelmutter-zur-aufnahme-der-einspritzpumpe-golf-co-t3-diesel-oe-ref-068130197;;Volkswagen Original Teile;;;;TRUE;active;103238;;;;;;;;10.69;0.0;5.59;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/78/f8/d9/103238_01_068130197.jpg|https://www.oldtimer-werk.de/media/image/0d/25/0c/87tg.jpg|https://www.oldtimer-werk.de/media/image/6d/be/40/Unbe121nannt-1.jpg|https://www.oldtimer-werk.de/media/image/db/ff/dd/Unben2121annt-1.jpg;1;;;FALSE;Kegelmutter zur Aufnahme der Einspritzpumpe, Golf &Co T3 Diesel, OE...;;;;;68130197;;;new;FALSE;;;;;;87089997
Distanzschraube für Zahnriemen und Zahnriemenschutz Golf &Co und T3 OE Ref. 068109136A;distanzschraube-f-r-zahnriemen-und-zahnriemenschutz-golf-co-und-t3-oe-ref-068109136a;;Volkswagen Original Teile;;;;TRUE;active;103244;;;;;;;;7.49;0.0;4.4;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b8/b5/e3/103244_01_068109136A.jpg|https://www.oldtimer-werk.de/media/image/1f/2c/1e/U21-43nbenannt-1.jpg|https://www.oldtimer-werk.de/media/image/48/1a/d6/Unbwf2enannt-1.jpg|https://www.oldtimer-werk.de/media/image/02/6f/a7/Unbeneaceannt-1.jpg;1;;;FALSE;Distanzschraube für Zahnriemen und Zahnriemenschutz Golf &Co und T3...;;;;;00-068109136A;;;new;FALSE;;;;;;87089997
Zahnriemenschutz, Abdeckung Zahnriemen Oben Golf &Co, T3 Diesel / Turbodiesel OE Ref. 068109123G;zahnriemenschutz-abdeckung-zahnriemen-oben-golf-co-t3-diesel-turbodiesel-oe-ref-068109123g;;Volkswagen Original Teile;;;;TRUE;active;103245;;;;;;;;41.95;0.0;24.7;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/e0/64/40/103245_01_068109123G.jpg;1;;;FALSE;Zahnriemenschutz, Abdeckung Zahnriemen Oben Golf &Co, T3 Diesel / T...;;;;;00-068109123G;;;new;FALSE;;;;;;87089997
Bügel zur Aufnahme der Einspritzpumpe Golf &Co T3 Diesel OE Ref. 068130173A;b-gel-zur-aufnahme-der-einspritzpumpe-golf-co-t3-diesel-oe-ref-068130173a;;Volkswagen Original Teile;;;;TRUE;active;103246;;;;;;;;5.25;0.0;3.05;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/b1/de/87/103246_01_068130173A.jpg|https://www.oldtimer-werk.de/media/image/d0/b9/ba/Unbcqawenannt-1-Kopie.jpg|https://www.oldtimer-werk.de/media/image/77/00/38/Unbenaljbbnnt-1.jpg|https://www.oldtimer-werk.de/media/image/c4/da/cb/Unwbeqnannt-1.jpg;1;;;FALSE;Bügel zur Aufnahme der Einspritzpumpe Golf &Co T3 Diesel OE Ref. 06...;;;;;068130173A;;;new;FALSE;;;;;;87089997
Reduzierstück für Unterdruckanlage Golf &CO und T3 OE Ref. 025129638;reduzierst-ck-f-r-unterdruckanlage-golf-co-und-t3-oe-ref-025129638;;Volkswagen Original Teile;;;;TRUE;active;103247;;;;;;;;8.79;0.0;5.17;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/e6/7a/d2/103247_01_025129638.jpg;1;;;FALSE;Reduzierstück für Unterdruckanlage Golf &CO und T3 OE Ref. 025129638;;;;;00-025129638;;;new;FALSE;;;;;;87089997
Rechteckscheinwerfer - Satz, komplett mit Tragrahmen, Rechts & Links, T3 Bus. OE Ref. 251941998;rechteckscheinwerfer-satz-komplett-mit-tragrahmen-rechts-links-t3-bus-oe-ref-251941998;;SSP;;;;TRUE;active;103276;;;;;;;;359.95;0.0;228.0;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/d4/7c/e6/103276_01_255941105_255941106.jpg;1;;;FALSE;Rechteckscheinwerfer - Satz, komplett mit Tragrahmen, Rechts & Link...;;;;;5714670432256;;;new;FALSE;;;;;;87089997
Einstiegsblech, Außenschweller, links, Polo, OE Ref. 873809835;einstiegsblech-au-enschweller-links-polo-oe-ref-873809835;;Klokkerholm;;;;TRUE;active;103278;5714270017761;;;;;;;33.49;0.0;16.81;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/5d/95/76/Unbenakhbkjnnt-1.jpg|https://www.oldtimer-werk.de/media/image/1c/bc/38/Unnbekjljhnannt-1.jpg|https://www.oldtimer-werk.de/media/image/2b/35/01/Unbe56nannt-1.jpg;1;;;FALSE;Einstiegsblech, Außenschweller, links, Polo, OE Ref. 873809835;;;;;9526001;;;new;FALSE;;;;;;87082990
Einstiegsblech, Außenschweller, rechts, Polo OE Ref. 873809836;einstiegsblech-au-enschweller-rechts-polo-oe-ref-873809836;;Klokkerholm;;;;TRUE;active;103279;5714270017778;;;;;;;33.49;0.0;16.81;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/46/65/a9/Unbenamnnt-1.jpg|https://www.oldtimer-werk.de/media/image/3f/14/3d/Unbenljnannt-1.jpg;1;;;FALSE;Einstiegsblech, Außenschweller, rechts, Polo OE Ref. 873809836;;;;;9526002;;;new;FALSE;;;;;;87082990
Reparaturblech Radlauf hinten links Scirocco 1;reparaturblech-radlauf-hinten-links-scirocco-1;;Klokkerholm;;;;TRUE;active;103281;5714270017853;;;;;;;56.95;0.0;31.9;TRUE;;;;;;shopify;4;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/25/c9/e7/103281.jpg;1;;;FALSE;Reparaturblech Radlauf hinten links Scirocco 1;;;;;9530591;;;new;FALSE;;;;;;87082990
Reparaturblech Radlauf hinten rechts Scirocco 1;reparaturblech-radlauf-hinten-rechts-scirocco-1;;Klokkerholm;;;;TRUE;active;103282;5714270017860;;;;;;;56.95;0.0;31.9;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c1/34/7c/103282.jpg;1;;;FALSE;Reparaturblech Radlauf hinten rechts Scirocco 1;;;;;9530592;;;new;FALSE;;;;;;87082990
Kühlergrill oben, für runde Scheinwerfer, T3, OE Ref. 255853652B;k-hlergrill-oben-f-r-runde-scheinwerfer-t3-oe-ref-255853652b;Kühlergrill in eher bescheidener Qualität.;JP Classic Line;;;;TRUE;active;103286;5714270160603;;;;;;;58.95;0.0;34.07;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/86/4c/09/103286_01_255853652B.jpg;1;;;FALSE;Kühlergrill oben, für runde Scheinwerfer, T3, OE Ref. 255853652B;Kühlergrill in eher bescheidener Qualität.;;;;5710412191191;;;new;FALSE;;;;;;87089997
Kühlergrill unten, T3, OE Ref. 251853663;k-hlergrill-unten-t3-oe-ref-251853663;Die Qualität erfordert etwas Nacharbeit. So sind einige Gußreste in den Lamellen zu entfernen, oben sind Reste des Gußastes zu finden. Eine Lackierung ist daher empfehlenswert. Wer diesen Kühlergrill in 1A Qualität möchte, kann zu diesem Artikel greifen: SW12241;JP Classic Line;;;;TRUE;active;103287;5710412191207;;;;;;;43.49;0.0;23.36;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/5b/22/d9/103287_01_251853663.jpg;1;;;FALSE;Kühlergrill unten, T3, OE Ref. 251853663;Die Qualität erfordert etwas Nacharbeit. So sind einige Gußreste in den Lamellen zu entfernen, oben sind Reste des Gußastes zu finden. Eine Lackierung ist daher empfehlenswert. Wer diesen Kühlergrill in 1A Qualität möchte, kann zu diesem Artikel greifen: SW12241;;;;9557995;;;new;FALSE;;;;;;87089997
Haltering, Lenkmanschette, Passat 32b, Santana, OE Ref. 811422837;haltering-lenkmanschette-passat-32b-santana-oe-ref-811422837;;Volkswagen Original Teile;;;;TRUE;active;103288;;;;;;;;3.95;0.0;2.32;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c5/e6/25/103288_01_811422837.jpg|https://www.oldtimer-werk.de/media/image/5a/a7/3d/Unvvbenannt-2.jpg|https://www.oldtimer-werk.de/media/image/71/51/05/Uavsnbenannt-2.jpg|https://www.oldtimer-werk.de/media/image/46/f9/60/Unbscaecenannt-1.jpg;1;;;FALSE;Haltering, Lenkmanschette, Passat 32b, Santana, OE Ref. 811422837;;;;;00-811422837;;;new;FALSE;;;;;;87089997
Warnblinkschalter Golf 2 &Co OE Ref. 191953235;warnblinkschalter-golf-2-co-oe-ref-191953235;;febi bilstein;;;;TRUE;active;103294;4027816234005;;;;;;;10.79;0.0;4.1;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/08/ca/09/103294_01_191953235.jpg;1;;;FALSE;Warnblinkschalter Golf 2 &Co OE Ref. 191953235;;;;;23400;;;new;FALSE;;;;;;87089997
Wärmetauscher, Heizung, T3, OE Ref. 251265303C;w-rmetauscher-heizung-t3-oe-ref-251265303c;;JP Classic Line;;;;TRUE;active;103310;5710412493028;;;;;;;99.95;0.0;56.49;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/2b/6f/1d/103310_01_251265303C.jpg;1;;;FALSE;Wärmetauscher, Heizung, T3, OE Ref. 251265303C;;;;;1126301600;;;new;FALSE;;;;;;84195080
Zentralverriegelung, Stellventil, Golf2 & Co OE Ref. 443862153B;zentralverriegelung-stellventil-golf2-co-oe-ref-443862153b;;Volkswagen Original Teile;;;;TRUE;active;103316;;;;;;;;56.49;0.0;33.23;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/c9/de/41/103316_01_443862153B.jpg;1;;;FALSE;Zentralverriegelung, Stellventil, Golf2 & Co OE Ref. 443862153B;;;;;443862153B;;;new;FALSE;;;;;;87089997
Schutzhülle für Stoßdämpfer, vorne beidseitig, Passat 32B, OE Ref. 811412135B;schutzh-lle-f-r-sto-d-mpfer-vorne-beidseitig-passat-32b-oe-ref-811412135b;;Topran;;;;TRUE;active;103328;4063926062732;;;;;;;2.95;0.0;0.85;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/3e/a1/8c/103328_01_811412135B.jpg;1;;;FALSE;Schutzhülle für Stoßdämpfer, vorne beidseitig, Passat 32B, OE Ref. ...;;;;;104 146 466;;;new;FALSE;;;;;;87089997
Glühkerzenverbinder Golf, Passat und T3 Diesel OE Ref. 068972095B;gl-hkerzenverbinder-golf-passat-und-t3-diesel-oe-ref-068972095b;;Volkswagen Original Teile;;;;TRUE;active;103336;;;;;;;;41.49;0.0;25.84;TRUE;;;;;;shopify;0;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/41/94/08/103336_01_068972095B.jpg|https://www.oldtimer-werk.de/media/image/2e/50/ce/Unbe-bnannt-1.jpg|https://www.oldtimer-werk.de/media/image/9c/84/cc/Unbenandant-1.jpg|https://www.oldtimer-werk.de/media/image/27/f2/4b/Unbcadsenannt-1.jpg;1;;;FALSE;Glühkerzenverbinder Golf, Passat und T3 Diesel OE Ref. 068972095B;;;;;068972095B;;;new;FALSE;;;;;;87089997
Stabilisatorstütze, Koppelstange für Stabilisator links, T3 Syncro ab Bj. 11/88, OE Ref. 251411049J;stabilisatorst-tze-koppelstange-f-r-stabilisator-links-t3-syncro-ab-bj-11-88-oe-ref-251411049j;;JP Classic Line;;;;TRUE;active;103340;5710412418847;;;;;;;56.95;0.0;27.35;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/02/55/4e/103340_01_251411049J.jpg;1;;;FALSE;Stabilisatorstütze, Koppelstange für Stabilisator links, T3 Syncro ...;;;;;5710412418847;;;new;FALSE;;;;;;87089997
Stabilisatorstütze, Koppelstange für Stabilisator rechts T3 Syncro ab Bj. 11/88 OE Ref. 251411049K;stabilisatorst-tze-koppelstange-f-r-stabilisator-rechts-t3-syncro-ab-bj-11-88-oe-ref-251411049k;;JP Classic Line;;;;TRUE;active;103341;5710412257910;;;;;;;56.95;0.0;27.35;TRUE;;;;;;shopify;1;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/fb/1a/17/103341_01_251411049K.jpg;1;;;FALSE;Stabilisatorstütze, Koppelstange für Stabilisator rechts T3 Syncro ...;;;;;1140403680;;;new;FALSE;;;;;;87088099
Koppelstange für Stabilisator komplett Passat 32B mit Servo,OE Ref. 857407480;koppelstange-f-r-stabilisator-komplett-passat-32b-mit-servo-oe-ref-857407480;;MEYLE;;;;TRUE;active;103349;4040074245743;;;;;;;20.49;0.0;10.3;TRUE;;;;;;shopify;2;deny;100;g;TRUE;manual;https://www.oldtimer-werk.de/media/image/95/19/72/103349_01_855407469.jpg;1;;;FALSE;Koppelstange für Stabilisator komplett Passat 32B mit Servo,OE Ref....;;;;;1160600013;;;new;FALSE;;;;;;87089997
